temperature,humidity,wind_speed,wind_direction,precipitation,drought_index,fire_risk
35.20993370291153,32.70347181044467,19.13539849381345,N,3.0557645932782576,4.59903846147303,1
22.61534422933427,20.005387720179414,5.525228924659019,NW,5.1763893568943455,2.3446386599403954,0
17.441802850159597,40.44516556948919,5.8607827143328635,NW,3.8195801904526885,2.1772869769249437,0
32.10582566280392,21.874076341104125,16.145638745675406,SW,5.643010646698302,4.491185300317771,1
26.003812343490033,31.04678231283598,25.416381080040587,NW,1.1453286832634824,4.1879506190359415,0
18.05095587111947,48.27905949822865,27.13097196768913,S,9.969905028125511,3.059919242593379,0
27.379422752781757,22.507584864874634,7.167664189891005,NE,4.255558776967176,1.5229389578313999,0
15.85971302788046,53.5735396942401,18.45907755252557,NW,3.4823063970736867,1.8602858858602098,0
37.73301005196955,20.152796906343326,27.830742156981763,SW,7.102098483162649,3.6249119616352266,1
21.469499540000424,29.87295476807609,14.699318859947159,NW,3.638994064953325,2.5401649513616467,0
31.56305710884955,49.63616224608286,25.739145785709216,W,8.332743050287576,4.345892766663885,0
22.792776902235275,32.65080598917227,8.342391359985905,E,4.542707243604252,4.799820037328816,0
28.00170052944527,24.07569552264054,28.384862241694968,N,7.195584132654349,4.222547701099673,0
28.66775698358199,34.40935675201712,23.785582938282566,W,1.0745321644188655,2.5101816919822286,0
19.621361388138176,30.81573145538102,28.53335981967254,E,8.461191855551117,4.154745716925696,0
39.239615694113965,53.708476086422195,21.91543083881266,E,7.357179867781099,2.405766693882734,0
34.37832058402786,32.53391670340572,14.085098299985676,SE,2.1171677846196566,1.6684003510625356,0
38.48747353910473,51.55729887104029,28.454529313118062,NW,1.4528600974578665,1.1335728194634296,0
37.37068376069122,55.67488579242939,11.889169407729462,SW,3.162923487256244,2.54286685104408,0
29.94749947027713,37.35269678306118,13.304313051543314,SE,9.760705860319042,4.614237214789128,0
38.04685587557792,56.39772575417568,22.520210450043507,E,2.5683157456705863,1.955946351022706,0
17.212312551297988,35.092722158527714,24.132907488134656,NW,4.561272089466333,1.826052659719136,0
19.89957156047863,58.563136659604325,28.235087096228845,N,0.30020225717336313,4.879283140964161,0
16.13068222276345,23.57158098102292,10.120060226405236,NE,3.9722752956623255,1.1000164514023685,0
23.133258269081608,47.48077066012971,24.9499508804806,NE,5.713200154331028,4.143128601575017,0
24.71693224223705,39.75256161827715,23.463651334924087,NW,9.531246125079651,2.2854798229634814,0
21.783725794347397,35.505952218225886,6.594863906339947,W,5.167360449400644,1.1499518274786373,0
35.718437728798236,45.30847514994404,14.680578530255174,SW,8.191073261776879,4.671210160838335,0
23.918833167339734,48.15428366537325,12.069136426502464,S,5.471276425689005,1.5585693208383344,0
22.023362742184517,20.17453078601236,12.612260608850761,S,0.407850134355181,3.2071171349027816,0
28.567402078956214,26.67812354988795,29.57367198886752,NE,3.1500827518977403,2.096216829718191,0
18.523105624369066,48.52184202537275,21.069435336998197,E,5.755495078311032,1.2607712087387641,0
35.054924518850996,46.655416543128254,22.941903944837488,E,9.505939659311244,1.1996899426535164,0
16.863766091994272,58.64190020514709,29.415440932875228,SE,8.591303597512333,1.4622267953453552,0
39.672173415012935,50.44151161003132,14.430044561440967,NW,2.2835561417884764,1.2854680555575202,0
34.306119232416435,58.03090830925352,25.04600421132015,SW,2.201098300191635,4.042232462079692,0
19.96789203835431,48.10162006139228,15.863274082612385,NW,2.0117296711390074,2.9422648091337167,0
15.13805292809006,31.922088345577727,26.738341795374495,NW,9.224988963025032,2.3715683653959188,0
35.386535711370854,24.214596890034258,9.51643853278258,SE,8.526661531017206,2.6734756405280287,0
32.671433596190425,51.272954533797424,28.69215442660699,S,7.748834322529488,4.715786942290493,0
33.22517920102469,45.76596885903663,10.469292710271992,NW,3.9273511422422756,4.643007250952589,0
34.281758667148644,21.92744049573185,13.155512674523289,NE,5.043807042987668,3.8627059204903076,0
16.85111629335226,34.40201863603913,23.90480585266951,W,4.643317447951528,4.5387295096867515,0
23.961643213606813,58.271992619371446,14.843878539135167,NW,2.5339810755937267,2.278592110350499,0
17.896726488128245,40.01604582840805,20.205284419161167,E,5.050280461487669,2.5244373040331314,0
36.57758564688984,37.309165440788185,16.11433752673571,NW,0.30496547852754463,3.454848727416912,0
30.58245317068895,38.307984206371756,23.559248427244547,NE,1.3181037349745917,3.4945037891890567,0
23.27245062131623,28.35530896020655,10.708281309215272,N,8.865895961689464,2.926799352049364,0
16.588958757150593,34.74828683459181,6.461449680921925,NE,7.516797670314233,2.602631393751813,0
22.774558042891556,34.792530239487064,12.498234936826655,N,4.228684090590871,4.9447212464347805,0
23.12958305066868,22.094200807498897,16.857716621710757,SE,5.171503622838772,4.2844945044708975,0
33.2401544584516,50.70270514071673,9.200501304816964,SE,3.6999888595997743,2.739920791552181,0
30.93893678388033,36.66017727615516,13.869932241409717,S,7.407798671606725,3.909169908958274,0
37.18031856440817,52.887195472656934,14.999575457339214,NE,7.841871792320796,2.078246773009838,0
26.805373129048732,54.01392004479582,6.434796092206838,NE,7.632851902031591,1.4006773049493195,0
17.98985614845754,28.47976218794632,19.582681204605116,N,7.2261172483444955,2.4097241022109626,0
32.83111968057487,46.29413928680514,27.108585699282187,SE,2.0450433869279583,2.611891200493577,0
34.019626215422434,38.89127216651927,8.79357282382631,N,3.3796997924047876,1.0661484982426832,0
29.031929939237408,55.2062695168594,19.94520033503785,SE,4.69845434983675,4.259168006543584,0
34.27417949886403,28.629627167058164,21.618480122771157,N,3.3079299142765564,2.436773609556726,1
27.344889909109767,47.11252801240177,15.483367010482208,SE,7.54940200158329,3.321672663120588,0
28.06832073454985,44.310084890108904,22.52743968410675,N,3.293535242499547,1.2958527490838239,0
25.68852545896374,31.812059102873313,15.2682885872753,W,1.3823208678533716,1.699987315002336,0
15.63547816860238,25.464036146046904,17.615932199435875,SE,3.9904045204830405,4.55877490131024,0
17.69728567483261,46.065590419091066,5.1838261138606745,SW,9.799144327823804,3.434750111531203,0
15.785729642168356,49.54389832529323,22.29300285336722,N,2.258814129335759,4.801136200681942,0
30.91026028159451,32.625093750534,21.53356697361811,NE,6.12158658943229,4.995000137565268,1
22.858899526908168,45.79330416089255,5.960021933158614,S,4.329730498397063,2.4874404613323775,0
27.71426727911757,35.80523630446013,14.206252684878327,SW,0.7102456764932663,2.1952122563330985,0
37.689161848152324,48.52827533130471,29.475796019791684,SW,4.878766059980595,4.433424220636387,0
21.232305728721872,27.968610995762123,15.51841406421542,N,7.021643286483124,4.994445708149817,0
25.259573075890742,55.608600105446975,17.54863512829604,S,5.132199758278188,3.5185649369298293,0
33.888778463576216,31.49638385862319,27.748253953992965,NE,8.721060637465811,4.180562890046089,1
20.71995413729056,34.711439510246116,22.93154689664391,SW,2.8893701665758265,4.1269834352610975,0
16.924497745719826,22.32367808321399,19.55175327810559,NE,0.8624917130396492,2.421358832878188,0
22.2437863228442,24.460488492851056,24.945117033526813,SE,9.36565611658006,3.297081521028349,0
19.03053218135011,40.634476108493125,26.609156661399332,NW,3.78196349528219,4.332227765056855,0
38.242441308564324,30.70370706911886,16.42220179343167,W,5.7640555145363335,3.752455505044222,1
35.20300948911043,53.41920902968778,16.877709123295887,NW,7.9200312613019594,1.084655255928153,0
30.835093912760584,20.587735546198154,14.651273391295895,NW,3.243136638755806,2.346822675590134,0
36.786514754692945,35.16376194687744,29.167653500461515,S,7.161645381776111,1.5779027863784214,0
35.09180192247786,33.49382187076371,22.42915635725876,W,1.3541884981782804,1.9318888483121563,1
19.664251472150895,20.77310523670404,7.080576655201807,E,2.9129374720550527,4.621957909965303,0
37.313974962249446,24.97473596002041,26.573990582825463,SE,1.447106361365199,1.1475731556430726,1
28.48355604789127,36.54570699674541,17.013998520906704,S,8.112305584013578,1.879202847847695,0
35.18600387910156,39.71458337789787,6.7188476605621865,N,2.2264923522678535,2.238277408952926,0
37.40228249808733,36.17158989019477,18.742931379082776,W,7.174035554052103,3.4675362878655793,0
22.950086874296595,41.23750713648376,15.429106974392552,N,9.432983972456526,3.136406760343462,0
17.75129811319192,43.80526699622726,26.943735121565624,NE,5.27772209068877,1.8730779314135444,0
20.698379063548543,20.396952845113425,10.099865090234683,NW,5.400291922606877,1.6569642688926178,0
25.677694715656408,38.56380637814016,25.661615237304574,SW,4.61033568097812,1.9471921383844752,0
35.45036914806233,58.53996963550353,18.942217279636317,W,3.2589014339364275,3.0101185068066223,0
36.51826458140859,40.76129120518195,6.365257580336726,E,4.756550309249171,2.0847111428448137,0
15.173803263279767,47.10169069835813,29.296132533137115,N,6.028075322667594,4.790410006430889,0
27.768682564439143,32.474554316675324,17.815381102579998,S,9.859915721706594,2.8554608857153903,0
25.435275078719474,50.959655126110505,12.271921355789562,W,9.377645593182242,1.2351840661785483,0
20.552695261768257,50.9168592750446,16.735171049731452,W,8.621529582931217,3.9170656233465335,0
17.99663418334207,40.85184190616556,26.446444587937226,SW,8.891305357048584,2.3153811528359585,0
23.4403792850907,59.04055293116854,12.622578109626588,SW,4.67849183292043,3.61395572823299,0
38.572742597812976,25.022008590506136,9.816909912167507,S,6.574443271774648,2.118377482092928,0
23.080073300518883,20.677906595583238,8.226781173272038,SW,8.950667229362141,3.2829749669332795,0
27.969765543584153,50.80632847028384,12.446484959755281,N,3.9295076499135306,4.088610019229859,0
32.57547397237944,52.2862214945953,24.501202176001087,S,9.617624783454687,4.712034967098216,0
24.09074005948235,24.80828916482305,16.79065912988154,NW,4.15786062069183,2.044508577732308,0
39.29455206802402,30.623313318344245,10.6870400923385,S,6.010826653932156,2.3394278039959246,0
39.06118237355278,20.702094534665157,9.154624990243729,NE,7.098047132723719,2.8570656811437587,0
21.294557395634104,31.732344431222586,13.318236912759478,E,9.505920130759383,4.708699350943956,0
27.431212647309636,50.92567495674686,28.49810932214272,W,2.4461627405226603,4.6055474272426284,0
22.521957745419243,40.71842110850316,13.57566781475061,NE,7.461309782386422,1.3595131204025521,0
22.12101235943669,33.92382372673153,29.703101898865885,E,5.208155861440822,1.5277193030152434,0
15.92217368386332,34.86957179625321,17.130761394133906,S,2.6855714062064107,2.982036709322553,0
30.23910834949742,20.054145028618727,9.47909795725377,W,7.766068397963906,1.426477091221694,0
27.56697558072154,31.992021102609435,27.278502294837736,SW,5.522222801738465,2.38232349339479,0
16.286968781249733,45.858349665517224,16.508884328370673,E,6.609738206496758,1.5935415128699106,0
21.966161605915286,58.967777752654285,22.74178358761311,S,3.22901068577901,3.5441614205275433,0
37.70664714916634,53.88243307935598,29.592789580228793,S,4.81273951827605,4.797981726956647,0
20.989047266674312,20.943798585821163,6.25438375799935,NE,6.17354250988067,4.986935081177526,0
18.622371802280576,55.94242418699358,7.417363994689179,NE,4.04910814269844,2.5009645299876593,0
27.236319006939077,51.32793653194504,23.011418536568904,SW,1.9837253984770131,3.396050548458449,0
39.641261352765014,51.215044942839214,12.045625082386799,NW,9.61640492315304,4.425070614096326,0
21.05138178778751,38.31983036014286,9.607534923752477,SE,5.114675400426174,1.469848291185536,0
31.803388685146963,35.92021171818011,5.984046995493237,N,7.339203702877005,3.75825764420786,0
34.04049038321794,32.11662915332771,5.546167799655045,SE,4.110471935560581,2.635374646900273,0
20.940938599809993,22.627794358174633,24.362140077994773,SE,3.5513176402571633,1.8245846411206563,0
33.205408715296485,29.129414539747962,8.36083568423875,W,4.07164298467125,2.611014474989768,0
24.194578317981332,29.864145399120986,16.69301539927877,NW,4.091966437856498,1.3038411478596674,0
30.807645764839485,39.363082788408065,20.147420379487073,W,5.441801159419536,3.781628594357223,0
30.838242769022365,49.897776263867755,15.708795014221156,SW,5.434698699813632,2.0109706749938123,0
28.394367101868962,38.952393135917866,5.677666308405827,W,4.971538158828716,2.245622580179512,0
17.257244251360206,22.313777977886424,24.587537564697723,E,1.347857849174381,1.484325192965851,0
35.88256238973095,58.31159203952816,5.262830613541337,SW,4.960754785005311,4.458636455559567,0
23.019501624293397,57.70897276376449,24.0472473594371,SW,1.6910390042065149,2.9737771171309544,0
19.662962759996354,51.40758172593634,27.33261234470307,S,1.2613578629576516,3.288587511145601,0
16.0193785388691,59.65311606256882,15.820998026429308,S,9.326457173411677,3.2777307323794185,0
29.772323579706047,41.779293312010516,18.388561827444956,S,6.049500131477043,2.641972458165367,0
31.93910904605706,58.510734010128246,16.924584815441342,N,6.5949005812458426,1.7701196617525579,0
15.414695723196404,23.02420162467003,14.730215465585971,E,4.017936703333637,3.9805309939935998,0
27.802326457482025,34.62722993045485,27.185613384259007,E,9.089808919148641,1.5082250614306973,0
20.66239437994845,29.015250720270632,27.34833776674976,S,6.379304895796655,1.415495161115242,0
31.129319760236246,27.833323365370802,13.395409116038364,SE,7.691698695235875,3.8405801503860135,0
19.359160725124788,25.632117955707045,20.37674385036745,N,3.6856246902771383,1.8353480818079353,0
32.27344345256165,44.896545662639866,28.172689053646604,SE,9.600118808191255,2.2270910054113293,0
24.668383657513434,51.2528742298922,29.05146247353379,NE,8.20461290158315,2.900909868006961,0
38.418249718418366,43.131935976814425,17.72397601055119,E,8.539484630145436,2.797405266918185,0
18.43802360364983,25.878508383528388,16.320620132108168,E,1.7219426742575428,3.834316500259997,0
23.52665877625646,52.444950797338834,11.967357898213145,SE,2.709632078712195,3.493727173773444,0
17.83683803101473,45.438188286549135,28.97179682976025,N,2.856265996835771,3.5775846491274628,0
38.11734045696407,35.52662824507982,8.570357611821684,E,2.709092232468712,3.8562173226218293,0
36.93348383452452,46.96521182144252,19.495739401193127,SE,8.55408162104288,2.1704509096938613,0
21.44854069287889,30.396199169713313,12.063756687965972,SW,0.3188479520859211,2.2893332472018946,0
31.499601150854478,33.80768833976842,11.975207258694915,SW,0.760999889807743,2.7519909915822165,0
35.4305550050304,56.69943372527961,15.124214684404711,W,2.739148706299037,2.2298486921341043,0
28.880020289986557,31.620180226856817,29.969823395391362,N,1.9987297464944365,4.939751475883454,0
28.24126445890016,38.799530726317464,6.374157670995552,SE,2.3185961388284837,4.256207705685719,0
21.046307272511292,55.605645495840584,19.463545455088287,W,7.979431892533,1.6586187530241183,0
17.32756919514748,48.3088540107011,7.064303950881929,SW,5.631265938920469,1.022376623527478,0
37.43039394883317,22.48812904658811,8.863020749762974,N,0.057706612929679935,1.1711330729890714,0
37.51045142908326,25.892121771158813,15.989073544322467,NW,4.293227657041952,1.976253804171701,1
30.827536431831696,20.313663630876672,17.761503283661032,W,4.078849268503589,1.4571651433474262,1
23.475744776217518,45.236871609166535,11.4698102091131,NW,1.1394526944454353,3.1333524595702884,0
23.73023936531652,37.906937016416734,12.911428271860405,S,6.761417886014572,4.4319808909094345,0
33.14889197175599,25.37099403609102,7.174175506398326,N,7.02097188379491,3.9470008836529096,0
37.42775649881443,58.31736484227082,12.580494596106263,NE,7.208932190520977,1.8624362523287616,0
37.177160606627936,41.186388957824796,29.1639609845136,S,7.28470945558592,2.5971970241031435,0
34.496888646440595,29.675731764515568,28.617684541812043,W,0.0005282693229680113,3.0315768381251105,1
31.050791153857194,40.0241428461883,13.371957253424625,SE,9.539208038467223,4.240823398013342,0
17.103499124876222,47.18481330940431,19.27134840696904,S,8.14208767054663,4.356486412424659,0
19.040717852365344,23.04956871894258,27.739884777773607,S,9.039816965892854,4.638873247631103,0
37.463854713176985,30.98815260191568,5.154595566022417,W,0.15643295307434135,3.0369810020115007,0
30.160726491489747,52.278619635359746,25.267089258439796,SE,9.338587957857394,3.777098985743452,0
15.229926290415742,38.38659481610645,28.709238819722973,SE,8.097885286881047,1.4472014849357486,0
17.536788571650803,41.86308568129179,7.2831433583389265,SW,8.372191429586985,3.2611558398159284,0
31.587544227701397,37.31264008837877,9.036192150823027,NE,0.9328738472196851,1.9947672378845405,0
15.126539596155467,21.755997705720205,29.018657569283885,SE,7.387780289185977,2.7268675401064444,0
19.020201285437466,26.629991192806237,18.438503591008658,E,9.59916689642091,3.5362020332268775,0
28.718344734164653,37.821665549675636,5.354915861793092,E,6.785473414181606,2.0279437514151244,0
32.297379942317335,28.367418616317114,11.440799969088228,NE,5.7056140462460645,1.2087402311870443,0
31.299031487565014,21.99916114638715,16.24859185672149,N,9.45629677748997,1.04093542563503,1
20.606732736513994,53.74598656207295,22.32272277561919,W,4.42937121734436,1.0886381421780862,0
32.8044805336884,59.24770116656463,23.32900945341999,N,5.992935663104787,1.0333989500550786,0
20.931227187420003,51.72571495986958,29.885537823136403,E,4.763382934943662,1.441420226231502,0
23.134992453981695,54.15139686818668,12.187779984593975,SE,9.328462213602991,1.9579548582805195,0
33.662285127950604,29.679085212681816,18.45550254671188,NE,0.7608472676550726,1.8848860567291967,1
31.240822476180366,58.42507902052799,18.333088696490126,N,5.011197008253482,4.947186376719587,0
36.23058526235445,27.877028178137135,15.141131486180937,N,6.869524413854383,2.224024420835773,1
31.440322307508584,58.05719241447329,9.229047346060504,NW,7.919065384222369,1.5096831334375964,0
29.20771508338679,59.79277175863804,29.436414079596062,W,5.830186474441364,3.182250176671032,0
17.341869195702312,48.46891222984195,26.33292966666465,S,9.08917744121454,4.431829821590034,0
24.19289507648584,59.24574927167288,17.458325707355932,E,9.419914468838718,3.7122415071507007,0
21.630059192043134,42.781591182684146,20.081135567100745,SE,0.6431922319358352,2.1843283565418012,0
21.09974108447709,30.381671327043613,10.681526338991556,NE,4.023705395413744,3.24646463916582,0
39.325263868811135,37.47983542662483,18.59467675979367,N,0.23459021721154438,3.8594238968016366,0
24.82744311666901,43.74243741515144,22.374253328036897,W,3.2941665737444294,3.9124179694709693,0
37.30116387942783,22.9232624810806,17.87917570966472,S,5.368682179706021,3.6661538211907554,1
30.778465649931572,44.89373058468985,29.757129264623533,E,9.107949305099488,4.4832416991024715,0
34.870282588541215,59.24711347049178,20.283541406193155,E,8.465543224654029,4.480421833376417,0
27.5659273276298,27.604305991349104,14.274342814804227,W,1.2749972667198572,3.315746237628013,0
29.422597115658977,51.703804651535336,24.303800690395953,NW,0.930303747408957,2.719425476444849,0
27.312942345471598,56.31595175118478,9.26156278954105,NE,5.892673387566671,3.5662811822603993,0
19.881074694951113,57.74806371280883,14.612895342656664,N,5.321179724587827,4.272848005481853,0
33.06130288153763,58.40542417621789,13.673973759439646,NE,2.6637764143002385,1.022608419364739,0
22.019309061021396,40.85838554885888,15.795177377694431,W,8.994530845538351,4.967988036059404,0
15.607899160786346,59.09231631966015,24.544495648218156,W,9.273664094615535,1.731575089316797,0
31.136807397679195,50.292408285377554,17.104325804085185,NE,4.026114383401627,2.8809959426399048,0
19.427766985176223,26.466857449478475,24.85036125664907,SW,8.903025571135203,4.488118939371467,0
38.51146460882286,39.0760042587188,19.412222578496646,S,3.8394889426297265,1.9001615961767975,0
38.84821442506468,48.73324701488016,13.551735866438884,E,7.368168318297002,2.907180895601533,0
37.871609755511216,29.893612632763332,25.24946859208681,SW,4.7594221754772414,1.5303287207247167,1
24.25396750638611,45.624607341955496,10.95724176382729,SE,1.2258315650718299,2.5803053015527704,0
15.386415413221686,46.66401916186477,10.609574494994888,E,9.279342012370215,1.70854181917201,0
38.20796406469313,26.507989752342635,17.612573101370895,E,4.540965933775366,2.454510995084628,1
25.704603707932858,42.60341249811025,11.521231149052223,S,7.344870403224037,2.493856867170888,0
39.16637047609174,50.8650764391443,5.227175873780408,SE,3.6717381443129216,4.97268315839333,0
39.09049942723132,39.95582658143768,21.20743818247004,N,0.1888087857623466,4.979252117215089,0
36.325236386684,20.4841246710443,17.77734553680995,SE,1.005303586918359,1.4591451146424497,1
22.36122230173964,20.361538763171687,16.137945362329027,N,4.9621947948992435,3.903875117313389,0
24.62744321504813,34.28117375880049,29.174212865457882,NW,6.899643571263624,1.2069819186764046,0
36.27841678792142,57.04776273727128,19.279979599072842,NW,3.3473532657927905,1.1207680613487545,0
22.923050128906944,29.14707118414435,26.585789444734612,SE,6.954884591776503,1.4213355769798572,0
19.237318667152312,45.37454755486749,8.486255905129005,NE,6.98635589431956,4.861942628031736,0
28.920031561458753,28.88303482773282,19.230161578235695,W,7.039359073278309,4.76345419157879,0
38.40386935401952,32.866799586381944,26.699490668272574,SE,4.925218540205084,1.7757112811227218,1
32.400744916874324,53.92168358405936,19.57764393199745,SW,9.14886150121504,1.646689342214846,0
29.251529252234125,49.15445769079788,22.950354453175038,SW,4.891965179806156,1.962140346063788,0
17.429412344269213,23.815971092528425,14.301089195305185,S,4.502651934966382,3.0621879763005686,0
30.375180667479242,37.14808083945734,7.311237925926665,W,1.9938081901062699,3.2788185281416395,0
39.75134625260658,21.166790545810578,16.447507378176788,W,3.076550873563365,1.8863737217577894,1
18.5021003809131,39.23560586412036,14.861984770971437,N,0.42334492518303346,4.026491152359781,0
27.958241309093417,46.49736046804272,26.676504559473685,E,6.335352936161702,2.238212677610603,0
36.93432679819888,24.740104943926063,11.099882558811807,S,2.4853574392709286,4.688525302117641,0
33.51921544385511,31.55539755636663,29.1683556883777,SW,3.041552544854651,3.6268908258269223,1
32.4253935248817,35.91346502008628,28.953452995112404,SW,7.708145216643212,2.7454047772144468,0
32.56210209967773,56.78124098624199,11.190791076785967,NW,3.2722118316145385,4.1596480068113815,0
23.98727878049388,59.73020061691856,13.701298886933012,N,2.4219589201314218,4.271658504186659,0
22.339796106612333,21.796451959824633,27.388893521847127,SW,1.6905774913370575,2.1619264224357746,0
35.23402888696284,50.44031693981568,29.165555522402688,SW,7.748584021819559,2.3588581753443374,0
35.25283486697952,34.86896265609373,16.0859775709011,N,1.2970625799002689,4.743820614914414,1
36.67680796450259,35.6983274491792,13.024926141022446,SW,4.537537602503535,1.6589641534530877,0
37.83101381391178,50.17059893388091,18.152350331288552,E,5.0693011607719445,1.1686016678517368,0
27.783559971523445,56.73705728581635,22.19423015914337,NE,6.873899126857146,2.8162212904381967,0
27.53790736717999,58.037143780101935,11.836862884374495,S,6.3328348233299545,4.204839600974516,0
34.95737947416938,43.08490344153283,23.41182936547682,E,8.107206729451748,4.086672425242983,0
31.24909826944413,34.28484637202011,6.291433927866025,E,0.4475143392623815,4.67812251565133,0
32.54917193144259,51.50196343435117,6.232362319110411,NE,2.964407247793972,3.132802657476161,0
34.89481673590252,30.04005533049201,14.657192628638631,NW,2.8013411877537973,1.4002586862661333,0
37.250133545439155,42.56296115334071,13.836829801518014,W,1.4601690559210823,3.3547558973440643,0
23.449878921288395,34.34313846099492,12.890830384178807,S,2.8917825385644313,4.113582457412846,0
24.389573815998602,46.26524294831505,17.27549406672275,NW,3.097653141429034,1.3733124810793056,0
17.349548496021725,29.615956515740276,13.01833955778928,NW,5.218844619274783,1.690629604390359,0
29.45700352490435,27.66371782939303,9.806447961702299,E,6.637044789262561,1.0491626446226836,0
15.898556844918552,56.729563467017485,12.736738727215023,SW,3.8110051361181405,3.3746103177872415,0
26.639950453311506,24.072147317981475,29.372606820255875,NW,7.194702313133812,4.546937567783617,0
28.566115867689415,40.23831630939726,15.277835424871215,NE,3.3616533857957998,3.682653264008398,0
22.163531303207108,28.834111318520357,16.117819421458393,W,2.9028367731476035,4.928160350363928,0
29.770831514225268,21.5571985330267,19.413624748778503,S,5.411880558570243,1.2521346099990462,0
15.762506248476235,21.440752731657057,29.583519210355664,SE,0.23716360305790607,4.612004340605985,0
15.933704718730361,27.008870884233094,11.040031910894076,N,0.7978912363400037,4.256273149546723,0
35.56501401649146,54.67081418024001,22.032052763310844,SW,4.179695435865271,2.2569660819980197,0
24.00476603528157,31.299149759081068,22.899617338543102,NE,9.429127113917565,4.894106207349007,0
18.17651281629712,58.01836682301183,20.183110419826647,N,7.215117798434236,2.15175099268566,0
28.05608150137011,43.26489171956774,7.214458490916102,W,0.8812656950055775,4.557218895312873,0
34.24983882746527,37.46456759075065,21.92180689568941,W,8.463180127808737,4.522994308296758,0
20.395525687421078,43.20355338677818,6.602367775904387,SE,7.32300770608181,4.03063046641189,0
30.57226189547501,40.66793540905071,19.903566238747423,NW,6.109465257026532,3.2538818952514075,0
17.1336866248442,50.351050150293005,23.489529430543566,E,8.202929606091773,1.4800109984675522,0
16.292043029215193,31.29984263891409,10.274247265498762,E,4.041098477429571,3.127886937985993,0
28.283865789203702,34.122015664012096,26.04055018856935,S,2.215010508538527,2.4271850226197382,0
28.515878040252662,55.76377210133003,5.758845138325107,NE,5.120233891087594,4.168868132621407,0
30.935747537455164,57.85826052601622,26.09532159145765,NE,5.488417555934738,4.032516825987379,0
33.15228334306654,55.70232909945898,16.508226266069126,NW,5.383263720099121,4.642450029490421,0
39.396301986563365,36.77791975829254,10.439698498291111,W,5.650737914801053,1.0593206497268315,0
27.907508707529885,51.21462012027527,8.3444536248492,S,9.487049182391807,4.236412867292184,0
